path,split,age
imdb-clean-1024/17/nm0000117_rm2947324672_1973-10-3_1998.jpg,train,25
imdb-clean-1024/68/nm0001068_rm1377737216_1971-5-14_1996.jpg,train,25
imdb-clean-1024/34/nm1017334_rm3110063872_1989-7-21_2014.jpg,train,25
imdb-clean-1024/42/nm0001942_rm2641746944_1957-2-22_1982.jpg,train,25
imdb-clean-1024/80/nm1374980_rm1851897600_1987-10-18_2012.jpg,train,25
imdb-clean-1024/38/nm3053338_rm1208548608_1990-7-2_2015.jpg,train,25
imdb-clean-1024/69/nm1322469_rm69184512_1986-7-28_2011.jpg,train,25
imdb-clean-1024/28/nm0005028_rm4213021184_1979-4-19_2004.jpg,train,25
imdb-clean-1024/06/nm0000206_rm3557065728_1964-9-2_1989.jpg,train,25
imdb-clean-1024/38/nm0103038_rm2717620992_1979-5-28_2004.jpg,train,25
imdb-clean-1024/36/nm0002536_rm908043008_1986-9-12_2011.jpg,train,25
imdb-clean-1024/77/nm0684877_rm1381468672_1982-9-22_2007.jpg,train,25
imdb-clean-1024/55/nm1500155_rm1523561216_1986-5-13_2011.jpg,train,25
imdb-clean-1024/35/nm1214435_rm791583232_1982-12-15_2007.jpg,train,25
imdb-clean-1024/90/nm1445490_rm1059040256_1986-2-6_2011.jpg,train,25
imdb-clean-1024/02/nm0005502_rm1754628608_1985-10-11_2010.jpg,train,25
imdb-clean-1024/37/nm2143237_rm1646376960_1985-1-23_2010.jpg,train,25
imdb-clean-1024/85/nm0607185_rm134125824_1979-4-12_2004.jpg,train,25
imdb-clean-1024/98/nm0000098_rm3874282752_1969-2-11_1994.jpg,train,25
imdb-clean-1024/79/nm0069079_rm136097024_1985-10-28_2010.jpg,train,25
imdb-clean-1024/40/nm0885840_rm117353472_1986-5-12_2011.jpg,train,25
imdb-clean-1024/17/nm0000117_rm4180056832_1973-10-3_1998.jpg,train,25
imdb-clean-1024/98/nm0000098_rm3405372672_1969-2-11_1994.jpg,train,25
imdb-clean-1024/79/nm0069079_rm3749115648_1985-10-28_2010.jpg,train,25
imdb-clean-1024/29/nm1065229_rm3457465088_1984-4-18_2009.jpg,train,25
imdb-clean-1024/68/nm2951768_rm2621999616_1984-10-18_2009.jpg,train,25
imdb-clean-1024/45/nm0000145_rm3787185408_1965-2-1_1990.jpg,train,25
imdb-clean-1024/10/nm0005110_rm2977029888_1978-2-7_2003.jpg,train,25
imdb-clean-1024/13/nm0000213_rm3859650560_1971-10-29_1996.jpg,train,25
imdb-clean-1024/09/nm2446109_rm2444226560_1984-2-12_2009.jpg,train,25
imdb-clean-1024/68/nm1310368_rm2046072832_1980-6-24_2005.jpg,train,25
imdb-clean-1024/63/nm0001363_rm3574107648_1964-1-18_1989.jpg,train,25
imdb-clean-1024/37/nm0750037_rm3574903040_1986-3-17_2011.jpg,train,25
imdb-clean-1024/40/nm0885840_rm802672640_1986-5-12_2011.jpg,train,25
imdb-clean-1024/39/nm0786639_rm1692440576_1980-2-21_2005.jpg,train,25
imdb-clean-1024/51/nm1093951_rm3758158336_1990-6-13_2015.jpg,train,25
imdb-clean-1024/71/nm0502671_rm2926418432_1975-6-17_2000.jpg,train,25
imdb-clean-1024/29/nm2570429_rm2729040640_1988-11-22_2013.jpg,train,25
imdb-clean-1024/46/nm0001546_rm962190592_1936-12-29_1961.jpg,train,25
imdb-clean-1024/60/nm0068260_rm3490296576_1986-3-14_2011.jpg,train,25
imdb-clean-1024/55/nm1500155_rm3741299456_1986-5-13_2011.jpg,train,25
imdb-clean-1024/76/nm6152976_rm3801597440_1987-11-7_2012.jpg,train,25
imdb-clean-1024/59/nm2973459_rm1923529216_1986-5-2_2011.jpg,train,25
imdb-clean-1024/88/nm1880888_rm2802037504_1986-10-6_2011.jpg,train,25
imdb-clean-1024/24/nm2162024_rm3049045248_1980-1-17_2005.jpg,train,25
imdb-clean-1024/85/nm3229685_rm1668986880_1986-12-26_2011.jpg,train,25
imdb-clean-1024/61/nm0005261_rm2259138560_1977-11-10_2002.jpg,train,25
imdb-clean-1024/72/nm2940272_rm3790849536_1989-5-16_2014.jpg,train,25
imdb-clean-1024/57/nm1131557_rm3686826496_1980-3-9_2005.jpg,train,25
imdb-clean-1024/56/nm2160056_rm856800000_1980-12-28_2005.jpg,train,25
imdb-clean-1024/67/nm1782667_rm1717483520_1983-4-1_2008.jpg,train,25
imdb-clean-1024/40/nm2279940_rm4093085952_1984-7-27_2009.jpg,train,25
imdb-clean-1024/34/nm1289434_rm2008451840_1983-2-23_2008.jpg,train,25
imdb-clean-1024/89/nm0300589_rm2610148608_1987-4-4_2012.jpg,train,25
imdb-clean-1024/66/nm2397366_rm1408088064_1986-5-16_2011.jpg,train,25
imdb-clean-1024/32/nm1503432_rm3422656512_1981-4-19_2006.jpg,train,25
imdb-clean-1024/11/nm0237711_rm3518398976_1980-10-1_2005.jpg,train,25
imdb-clean-1024/29/nm0440229_rm938579968_1979-5-5_2004.jpg,train,25
imdb-clean-1024/32/nm1326732_rm2909910272_1987-9-29_2012.jpg,train,25
imdb-clean-1024/78/nm0098378_rm578459136_1983-1-2_2008.jpg,train,25
imdb-clean-1024/08/nm0864308_rm4292183552_1985-7-2_2010.jpg,train,25
imdb-clean-1024/46/nm2692146_rm1167165440_1983-10-24_2008.jpg,train,25
imdb-clean-1024/58/nm0305558_rm3265698560_1978-11-30_2003.jpg,train,25
imdb-clean-1024/53/nm0005253_rm4228959744_1982-7-24_2007.jpg,train,25
imdb-clean-1024/63/nm1221863_rm2221185280_1982-10-28_2007.jpg,train,25
imdb-clean-1024/47/nm1482647_rm725452800_1984-2-18_2009.jpg,train,25
imdb-clean-1024/34/nm1289434_rm2092337920_1983-2-23_2008.jpg,train,25
imdb-clean-1024/53/nm2138653_rm1062253312_1986-1-5_2011.jpg,train,25
imdb-clean-1024/24/nm1006024_rm1580767744_1981-1-25_2006.jpg,train,25
imdb-clean-1024/24/nm1006024_rm1129748480_1981-1-25_2006.jpg,train,25
imdb-clean-1024/84/nm2681284_rm767218176_1988-2-15_2013.jpg,train,25
imdb-clean-1024/98/nm1872698_rm2162408448_1986-4-30_2011.jpg,train,25
imdb-clean-1024/35/nm1214435_rm880905472_1982-12-15_2007.jpg,train,25
imdb-clean-1024/95/nm0004695_rm644389376_1981-4-28_2006.jpg,train,25
imdb-clean-1024/26/nm0307726_rm939558912_1984-4-11_2009.jpg,train,25
imdb-clean-1024/09/nm0454809_rm1491114240_1979-4-23_2004.jpg,train,25
imdb-clean-1024/36/nm0461136_rm2894037248_1985-3-26_2010.jpg,train,25
imdb-clean-1024/66/nm1197466_rm3461847552_1978-9-30_2003.jpg,train,25
imdb-clean-1024/59/nm0230859_rm70108928_1989-3-20_2014.jpg,train,25
imdb-clean-1024/28/nm0001228_rm1240592640_1940-2-23_1965.jpg,train,25
imdb-clean-1024/57/nm0271657_rm2081541632_1987-9-22_2012.jpg,train,25
imdb-clean-1024/87/nm0068187_rm3100425216_1986-12-17_2011.jpg,train,25
imdb-clean-1024/08/nm1032208_rm2451869440_1980-9-21_2005.jpg,train,25
imdb-clean-1024/59/nm1754059_rm1254004992_1982-2-11_2007.jpg,train,25
imdb-clean-1024/89/nm0004989_rm3870660608_1974-3-24_1999.jpg,train,25
imdb-clean-1024/69/nm1322469_rm3430068224_1986-7-28_2011.jpg,train,25
imdb-clean-1024/04/nm1594404_rm692886016_1980-6-25_2005.jpg,train,25
imdb-clean-1024/96/nm0803896_rm3140548096_1985-4-23_2010.jpg,train,25
imdb-clean-1024/47/nm1057047_rm3972763136_1977-8-25_2002.jpg,train,25
imdb-clean-1024/29/nm1065229_rm3440687872_1984-4-18_2009.jpg,train,25
imdb-clean-1024/81/nm0781981_rm105288704_1980-1-18_2005.jpg,train,25
imdb-clean-1024/12/nm0001612_rm2754927616_1969-8-19_1994.jpg,train,25
imdb-clean-1024/33/nm2757333_rm2516628480_1987-5-27_2012.jpg,train,25
imdb-clean-1024/20/nm1556320_rm498777600_1986-11-25_2011.jpg,train,25
imdb-clean-1024/98/nm1872698_rm1480164608_1986-4-30_2011.jpg,train,25
imdb-clean-1024/98/nm0000098_rm2822560768_1969-2-11_1994.jpg,train,25
imdb-clean-1024/98/nm0000098_rm1307041024_1969-2-11_1994.jpg,train,25
imdb-clean-1024/05/nm0004705_rm811440640_1979-12-23_2004.jpg,train,25
imdb-clean-1024/64/nm0001264_rm511023616_1977-4-14_2002.jpg,train,25
imdb-clean-1024/53/nm0005253_rm212453632_1982-7-24_2007.jpg,train,25
imdb-clean-1024/60/nm0424060_rm1946257920_1984-11-22_2009.jpg,train,25
imdb-clean-1024/98/nm4154798_rm1827455232_1989-8-10_2014.jpg,train,25
imdb-clean-1024/80/nm0817980_rm3783768832_1979-2-12_2004.jpg,train,25
imdb-clean-1024/70/nm0001770_rm2469891584_1963-11-27_1988.jpg,train,25
imdb-clean-1024/78/nm0098378_rm717330688_1983-1-2_2008.jpg,train,25
imdb-clean-1024/89/nm0209289_rm2317323008_1984-9-3_2009.jpg,train,25
imdb-clean-1024/55/nm2201555_rm2074923776_1984-6-26_2009.jpg,train,25
imdb-clean-1024/03/nm2088803_rm4122577408_1982-7-30_2007.jpg,train,25
imdb-clean-1024/59/nm0230859_rm297324288_1989-3-20_2014.jpg,train,25
imdb-clean-1024/39/nm0786639_rm2115934976_1980-2-21_2005.jpg,train,25
imdb-clean-1024/69/nm1322469_rm749386752_1986-7-28_2011.jpg,train,25
imdb-clean-1024/67/nm1782667_rm2798620160_1983-4-1_2008.jpg,train,25
imdb-clean-1024/09/nm1310709_rm464296192_1981-1-17_2006.jpg,train,25
imdb-clean-1024/19/nm1169619_rm4197226240_1983-10-24_2008.jpg,train,25
imdb-clean-1024/80/nm0817980_rm2879755264_1979-2-12_2004.jpg,train,25
imdb-clean-1024/33/nm0005433_rm1345362688_1980-7-10_2005.jpg,train,25
imdb-clean-1024/08/nm0124208_rm3810564096_1982-7-8_2007.jpg,train,25
imdb-clean-1024/00/nm0500200_rm3388519936_1982-4-10_2007.jpg,train,25
imdb-clean-1024/84/nm0001984_rm1507302144_1970-5-22_1995.jpg,train,25
imdb-clean-1024/27/nm2225627_rm1452902656_1984-6-9_2009.jpg,train,25
imdb-clean-1024/28/nm0001228_rm1139929344_1940-2-23_1965.jpg,train,25
imdb-clean-1024/52/nm0000552_rm2895290880_1961-4-3_1986.jpg,train,25
imdb-clean-1024/27/nm1092227_rm3233519616_1981-12-28_2006.jpg,train,25
imdb-clean-1024/40/nm1431940_rm4052978432_1979-8-3_2004.jpg,train,25
imdb-clean-1024/51/nm0001551_rm4129135360_1974-6-1_1999.jpg,train,25
imdb-clean-1024/36/nm0461136_rm2472314368_1985-3-26_2010.jpg,train,25
imdb-clean-1024/50/nm1341750_rm1599310592_1978-11-30_2003.jpg,train,25
imdb-clean-1024/40/nm0885840_rm2305932544_1986-5-12_2011.jpg,train,25
imdb-clean-1024/07/nm2578007_rm477860864_1980-10-21_2005.jpg,train,25
imdb-clean-1024/64/nm0005064_rm3737819392_1978-1-5_2003.jpg,train,25
imdb-clean-1024/09/nm0117709_rm886216960_1978-6-16_2003.jpg,train,25
imdb-clean-1024/15/nm0549815_rm1024694272_1984-10-3_2009.jpg,train,25
imdb-clean-1024/55/nm2201555_rm3934433024_1984-6-26_2009.jpg,train,25
imdb-clean-1024/48/nm2574248_rm412451328_1985-3-4_2010.jpg,train,25
imdb-clean-1024/67/nm0001267_rm2704972288_1975-1-22_2000.jpg,train,25
imdb-clean-1024/20/nm0005520_rm1752341248_1974-2-9_1999.jpg,train,25
imdb-clean-1024/88/nm0342488_rm3923564800_1988-8-24_2013.jpg,train,25
imdb-clean-1024/79/nm0069079_rm54777088_1985-10-28_2010.jpg,train,25
imdb-clean-1024/34/nm0647634_rm1026149888_1989-2-16_2014.jpg,train,25
imdb-clean-1024/11/nm0237711_rm446216448_1980-10-1_2005.jpg,train,25
imdb-clean-1024/28/nm1720028_rm1344910080_1986-4-22_2011.jpg,train,25
imdb-clean-1024/07/nm0993507_rm710784000_1986-6-13_2011.jpg,train,25
imdb-clean-1024/25/nm1553725_rm2204991488_1985-3-15_2010.jpg,train,25
imdb-clean-1024/71/nm0479471_rm2285026816_1986-6-11_2011.jpg,train,25
imdb-clean-1024/79/nm0069079_rm1689961216_1985-10-28_2010.jpg,train,25
imdb-clean-1024/63/nm0000563_rm54103552_1970-6-26_1995.jpg,train,25
imdb-clean-1024/27/nm2225627_rm1676708096_1984-6-9_2009.jpg,train,25
imdb-clean-1024/30/nm2007030_rm3585985792_1989-1-10_2014.jpg,train,25
imdb-clean-1024/12/nm0001612_rm3522813184_1969-8-19_1994.jpg,train,25
imdb-clean-1024/42/nm0319142_rm1738709248_1971-9-22_1996.jpg,train,25
imdb-clean-1024/66/nm0362766_rm968136960_1977-9-15_2002.jpg,train,25
imdb-clean-1024/89/nm0004989_rm3853883392_1974-3-24_1999.jpg,train,25
imdb-clean-1024/01/nm0365501_rm1121225472_1982-4-6_2007.jpg,train,25
imdb-clean-1024/59/nm0004859_rm3853228800_1976-8-17_2001.jpg,train,25
imdb-clean-1024/85/nm0607185_rm2351532544_1979-4-12_2004.jpg,train,25
imdb-clean-1024/10/nm0501210_rm3993081856_1978-0-0_2002.jpg,train,25
imdb-clean-1024/40/nm1431940_rm3858139136_1979-8-3_2004.jpg,train,25
imdb-clean-1024/38/nm3053338_rm2802384128_1990-7-2_2015.jpg,train,25
imdb-clean-1024/10/nm0005110_rm4013857536_1978-2-7_2003.jpg,train,25
imdb-clean-1024/48/nm0951148_rm86672384_1985-5-10_2010.jpg,train,25
imdb-clean-1024/40/nm1555340_rm2450235648_1982-12-29_2007.jpg,train,25
imdb-clean-1024/67/nm1706767_rm3500257280_1983-12-20_2008.jpg,train,25
imdb-clean-1024/40/nm0885840_rm3613306880_1986-5-12_2011.jpg,train,25
imdb-clean-1024/71/nm0955471_rm1965332480_1979-2-9_2004.jpg,train,25
imdb-clean-1024/89/nm0159789_rm971021056_1981-4-19_2006.jpg,train,25
imdb-clean-1024/51/nm0584951_rm643805952_1986-8-29_2011.jpg,train,25
imdb-clean-1024/89/nm2608689_rm2049685504_1980-5-2_2005.jpg,train,25
imdb-clean-1024/76/nm6152976_rm999540224_1987-11-7_2012.jpg,train,25
imdb-clean-1024/05/nm0261805_rm778487808_1949-3-16_1974.jpg,train,25
imdb-clean-1024/03/nm2088803_rm726045696_1982-7-30_2007.jpg,train,25
imdb-clean-1024/06/nm0000106_rm891722496_1975-2-22_2000.jpg,train,25
imdb-clean-1024/67/nm1782667_rm1166248192_1983-4-1_2008.jpg,train,25
imdb-clean-1024/66/nm0004266_rm101029888_1982-11-12_2007.jpg,train,25
imdb-clean-1024/53/nm0005253_rm692384000_1982-7-24_2007.jpg,train,25
imdb-clean-1024/85/nm7153885_rm1253763584_1990-8-15_2015.jpg,train,25
imdb-clean-1024/28/nm0005028_rm2631964672_1979-4-19_2004.jpg,train,25
imdb-clean-1024/43/nm2017943_rm2779224064_1982-4-5_2007.jpg,train,25
imdb-clean-1024/49/nm1616349_rm4072518656_1979-9-15_2004.jpg,train,25
imdb-clean-1024/98/nm0000098_rm1027529728_1969-2-11_1994.jpg,train,25
imdb-clean-1024/79/nm2507879_rm3421078784_1982-3-8_2007.jpg,train,25
imdb-clean-1024/12/nm0001612_rm406707200_1969-8-19_1994.jpg,train,25
imdb-clean-1024/09/nm0005109_rm624137728_1983-8-14_2008.jpg,train,25
imdb-clean-1024/96/nm1483196_rm91921152_1979-11-25_2004.jpg,train,25
imdb-clean-1024/14/nm2934314_rm3194420480_1989-3-18_2014.jpg,train,25
imdb-clean-1024/80/nm1374980_rm1818343168_1987-10-18_2012.jpg,train,25
imdb-clean-1024/85/nm0607185_rm335452416_1979-4-12_2004.jpg,train,25
imdb-clean-1024/79/nm0069079_rm2957825024_1985-10-28_2010.jpg,train,25
imdb-clean-1024/27/nm0000427_rm2421327104_1949-5-26_1974.jpg,train,25
imdb-clean-1024/40/nm1431940_rm2621869568_1979-8-3_2004.jpg,train,25
imdb-clean-1024/57/nm1131557_rm3417159168_1980-3-9_2005.jpg,train,25
imdb-clean-1024/43/nm2883943_rm1162513152_1984-4-20_2009.jpg,train,25
imdb-clean-1024/60/nm0452860_rm1150845952_1981-1-6_2006.jpg,train,25
imdb-clean-1024/57/nm1131557_rm2739508224_1980-3-9_2005.jpg,train,25
imdb-clean-1024/95/nm0004695_rm634493696_1981-4-28_2006.jpg,train,25
imdb-clean-1024/09/nm1008709_rm1117297408_1977-7-13_2002.jpg,train,25
imdb-clean-1024/53/nm3716653_rm1628225536_1989-9-21_2014.jpg,train,25
imdb-clean-1024/03/nm2088803_rm2881850112_1982-7-30_2007.jpg,train,25
imdb-clean-1024/40/nm2356940_rm2150224128_1989-7-1_2014.jpg,train,25
imdb-clean-1024/94/nm3982894_rm2642588672_1987-10-14_2012.jpg,train,25
imdb-clean-1024/77/nm1156977_rm3542587136_1981-3-24_2006.jpg,train,25
imdb-clean-1024/53/nm0004753_rm2272577536_1974-11-17_1999.jpg,train,25
imdb-clean-1024/24/nm2162024_rm2522518528_1980-1-17_2005.jpg,train,25
imdb-clean-1024/27/nm0005327_rm2288553472_1976-3-8_2001.jpg,train,25
imdb-clean-1024/53/nm2322853_rm2007555328_1988-6-11_2013.jpg,train,25
imdb-clean-1024/59/nm1754059_rm3746272768_1982-2-11_2007.jpg,train,25
imdb-clean-1024/36/nm0002536_rm1545320960_1986-9-12_2011.jpg,train,25
imdb-clean-1024/85/nm1152785_rm2553319168_1975-12-25_2000.jpg,train,25
imdb-clean-1024/16/nm0515116_rm576432640_1987-8-25_2012.jpg,train,25
imdb-clean-1024/98/nm0000098_rm2145967360_1969-2-11_1994.jpg,train,25
imdb-clean-1024/10/nm1012010_rm216921856_1986-6-18_2011.jpg,train,25
imdb-clean-1024/18/nm3006818_rm2951586304_1988-11-9_2013.jpg,train,25
imdb-clean-1024/79/nm0069079_rm4226851584_1985-10-28_2010.jpg,train,25
imdb-clean-1024/67/nm2902567_rm3359485696_1987-5-8_2012.jpg,train,25
imdb-clean-1024/32/nm0005232_rm3872758528_1981-1-21_2006.jpg,train,25
imdb-clean-1024/55/nm2201555_rm4179141120_1984-6-26_2009.jpg,train,25
imdb-clean-1024/47/nm1659547_rm3758522624_1985-5-28_2010.jpg,train,25
imdb-clean-1024/12/nm0001612_rm1743117568_1969-8-19_1994.jpg,train,25
imdb-clean-1024/02/nm0535502_rm3248921344_1978-6-19_2003.jpg,train,25
imdb-clean-1024/24/nm2162024_rm2959523072_1980-1-17_2005.jpg,train,25
imdb-clean-1024/96/nm0803896_rm2586899968_1985-4-23_2010.jpg,train,25
imdb-clean-1024/57/nm1131557_rm3003750400_1980-3-9_2005.jpg,train,25
imdb-clean-1024/66/nm2397366_rm278964224_1986-5-16_2011.jpg,train,25
imdb-clean-1024/40/nm2279940_rm306612480_1984-7-27_2009.jpg,train,25
imdb-clean-1024/43/nm1086543_rm1116311296_1985-12-3_2010.jpg,train,25
imdb-clean-1024/10/nm1012010_rm1533661440_1986-6-18_2011.jpg,train,25
imdb-clean-1024/35/nm0534635_rm1990765312_1986-6-18_2011.jpg,train,25
imdb-clean-1024/27/nm0005227_rm3769997312_1974-5-7_1999.jpg,train,25
imdb-clean-1024/53/nm2322853_rm2845365760_1988-6-11_2013.jpg,train,25
imdb-clean-1024/67/nm0517867_rm4294482688_1980-1-29_2005.jpg,train,25
imdb-clean-1024/36/nm0002536_rm186366464_1986-9-12_2011.jpg,train,25
imdb-clean-1024/25/nm1553725_rm3323301376_1985-3-15_2010.jpg,train,25
imdb-clean-1024/34/nm0313534_rm1484179456_1976-8-6_2001.jpg,train,25
imdb-clean-1024/07/nm0993507_rm941598720_1986-6-13_2011.jpg,train,25
imdb-clean-1024/35/nm0001035_rm4215773440_1970-7-31_1995.jpg,train,25
imdb-clean-1024/59/nm0230859_rm1686174208_1989-3-20_2014.jpg,train,25
imdb-clean-1024/62/nm1015262_rm498777600_1986-4-9_2011.jpg,train,25
imdb-clean-1024/60/nm0068260_rm1463717120_1986-3-14_2011.jpg,train,25
imdb-clean-1024/60/nm0452860_rm2904136448_1981-1-6_2006.jpg,train,25
imdb-clean-1024/20/nm0517820_rm905033728_1986-7-2_2011.jpg,train,25
imdb-clean-1024/18/nm5404318_rm918483968_1990-6-7_2015.jpg,train,25
imdb-clean-1024/96/nm0385296_rm2854132480_1981-2-17_2006.jpg,train,25
imdb-clean-1024/27/nm0005327_rm3072429824_1976-3-8_2001.jpg,train,25
imdb-clean-1024/40/nm0885840_rm4102730752_1986-5-12_2011.jpg,train,25
imdb-clean-1024/81/nm1568881_rm252688384_1984-6-30_2009.jpg,train,25
imdb-clean-1024/29/nm0001729_rm892636672_1960-4-23_1985.jpg,train,25
imdb-clean-1024/62/nm0728762_rm3329596160_1980-2-17_2005.jpg,train,25
imdb-clean-1024/79/nm0810379_rm3007814144_1964-7-3_1989.jpg,train,25
imdb-clean-1024/35/nm0534635_rm558675968_1986-6-18_2011.jpg,train,25
imdb-clean-1024/41/nm0005541_rm2313656576_1972-7-23_1997.jpg,train,25
imdb-clean-1024/13/nm0000313_rm2038348544_1949-12-4_1974.jpg,train,25
imdb-clean-1024/39/nm0005439_rm4185954304_1981-11-8_2006.jpg,train,25
imdb-clean-1024/65/nm3924265_rm456180992_1989-2-20_2014.jpg,train,25
imdb-clean-1024/19/nm0526019_rm1363654656_1979-12-29_2004.jpg,train,25
imdb-clean-1024/51/nm1093951_rm4144034304_1990-6-13_2015.jpg,train,25
imdb-clean-1024/48/nm0951148_rm2137292800_1985-5-10_2010.jpg,train,25
imdb-clean-1024/37/nm2018237_rm3520567552_1981-4-8_2006.jpg,train,25
imdb-clean-1024/92/nm1200692_rm2242222080_1980-7-6_2005.jpg,train,25
imdb-clean-1024/47/nm1057047_rm3053754368_1977-8-25_2002.jpg,train,25
imdb-clean-1024/62/nm1119462_rm2874128640_1983-4-4_2008.jpg,train,25
imdb-clean-1024/23/nm0004723_rm4230650368_1973-12-4_1998.jpg,train,25
imdb-clean-1024/85/nm3229685_rm661975040_1986-12-26_2011.jpg,train,25
imdb-clean-1024/69/nm0002769_rm2957310720_1938-9-23_1963.jpg,train,25
imdb-clean-1024/28/nm1720028_rm1100329472_1986-4-22_2011.jpg,train,25
imdb-clean-1024/18/nm3006818_rm300065280_1988-11-9_2013.jpg,train,25
imdb-clean-1024/12/nm0001612_rm65592576_1969-8-19_1994.jpg,train,25
imdb-clean-1024/41/nm0482941_rm208175104_1963-11-24_1988.jpg,train,25
imdb-clean-1024/54/nm0840754_rm2171577088_1988-10-21_2013.jpg,train,25
imdb-clean-1024/60/nm0424060_rm2910620160_1984-11-22_2009.jpg,train,25
imdb-clean-1024/41/nm0131541_rm137793024_1962-12-25_1987.jpg,train,25
imdb-clean-1024/55/nm0004755_rm3687487744_1978-5-12_2003.jpg,train,25
imdb-clean-1024/42/nm0811242_rm2441591552_1986-3-9_2011.jpg,train,25
imdb-clean-1024/24/nm2162024_rm983085568_1980-1-17_2005.jpg,train,25
imdb-clean-1024/79/nm0069079_rm3321210880_1985-10-28_2010.jpg,train,25
imdb-clean-1024/75/nm1505375_rm4171953920_1990-7-27_2015.jpg,train,25
imdb-clean-1024/55/nm1500155_rm1675869184_1986-5-13_2011.jpg,train,25
imdb-clean-1024/27/nm0005327_rm3657404160_1976-3-8_2001.jpg,train,25
imdb-clean-1024/10/nm0641610_rm680242688_1987-7-6_2012.jpg,train,25
imdb-clean-1024/52/nm0200452_rm1875806208_1984-6-19_2009.jpg,train,25
imdb-clean-1024/12/nm0001612_rm117103872_1969-8-19_1994.jpg,train,25
imdb-clean-1024/23/nm0515123_rm820484352_1981-7-31_2006.jpg,train,25
imdb-clean-1024/28/nm1720028_rm2938745600_1986-4-22_2011.jpg,train,25
imdb-clean-1024/62/nm0043662_rm916559872_1976-9-25_2001.jpg,train,25
imdb-clean-1024/14/nm0842314_rm1926732032_1971-0-0_1995.jpg,train,25
imdb-clean-1024/46/nm0766046_rm1615305216_1973-11-21_1998.jpg,train,25
imdb-clean-1024/77/nm0684877_rm2041285632_1982-9-22_2007.jpg,train,25
imdb-clean-1024/25/nm1553725_rm1963885312_1985-3-15_2010.jpg,train,25
imdb-clean-1024/53/nm0005253_rm1803329536_1982-7-24_2007.jpg,train,25
imdb-clean-1024/60/nm0424060_rm1929480704_1984-11-22_2009.jpg,train,25
imdb-clean-1024/26/nm0154226_rm3049298176_1982-10-31_2007.jpg,train,25
imdb-clean-1024/90/nm0004790_rm3581123072_1976-8-23_2001.jpg,train,25
imdb-clean-1024/34/nm1289434_rm2257160960_1983-2-23_2008.jpg,train,25
imdb-clean-1024/43/nm1086543_rm1166642944_1985-12-3_2010.jpg,train,25
imdb-clean-1024/38/nm0647638_rm4199323904_1977-5-31_2002.jpg,train,25
imdb-clean-1024/81/nm0263881_rm312971008_1985-8-27_2010.jpg,train,25
imdb-clean-1024/47/nm1659547_rm2572977664_1985-5-28_2010.jpg,train,25
imdb-clean-1024/84/nm0001984_rm3102710016_1970-5-22_1995.jpg,train,25
imdb-clean-1024/28/nm0005028_rm1516214272_1979-4-19_2004.jpg,train,25
imdb-clean-1024/37/nm2395937_rm1226159104_1987-4-12_2012.jpg,train,25
imdb-clean-1024/33/nm0005433_rm3174078976_1980-7-10_2005.jpg,train,25
imdb-clean-1024/59/nm0230859_rm1669396992_1989-3-20_2014.jpg,train,25
imdb-clean-1024/52/nm4328352_rm1009841664_1989-1-9_2014.jpg,train,25
imdb-clean-1024/26/nm0000526_rm3222834688_1970-5-12_1995.jpg,train,25
imdb-clean-1024/72/nm0844172_rm2670964224_1975-7-24_2000.jpg,train,25
imdb-clean-1024/98/nm0000098_rm756538368_1969-2-11_1994.jpg,train,25
imdb-clean-1024/05/nm3432505_rm769566976_1985-11-7_2010.jpg,train,25
imdb-clean-1024/46/nm0221046_rm1249548544_1980-1-17_2005.jpg,train,25
imdb-clean-1024/01/nm0365501_rm2219412224_1982-4-6_2007.jpg,train,25
imdb-clean-1024/85/nm1617685_rm1338284032_1981-9-12_2006.jpg,train,25
imdb-clean-1024/12/nm0001512_rm3184302080_1958-11-17_1983.jpg,train,25
imdb-clean-1024/29/nm2570429_rm3565789952_1988-11-22_2013.jpg,train,25
imdb-clean-1024/47/nm1482647_rm2603190272_1984-2-18_2009.jpg,train,25
imdb-clean-1024/08/nm3994408_rm1062977536_1989-12-29_2014.jpg,train,25
imdb-clean-1024/39/nm0786639_rm1029085952_1980-2-21_2005.jpg,train,25
imdb-clean-1024/55/nm1500155_rm3417422848_1986-5-13_2011.jpg,train,25
imdb-clean-1024/38/nm0068338_rm2182257152_1980-7-18_2005.jpg,train,25
imdb-clean-1024/07/nm0993507_rm355121152_1986-6-13_2011.jpg,train,25
imdb-clean-1024/98/nm0461498_rm1152883456_1981-9-4_2006.jpg,train,25
imdb-clean-1024/18/nm0210218_rm1510706688_1965-8-19_1990.jpg,train,25
imdb-clean-1024/48/nm0951148_rm1625982464_1985-5-10_2010.jpg,train,25
imdb-clean-1024/66/nm1512166_rm1708364800_1983-4-10_2008.jpg,train,25
imdb-clean-1024/64/nm0797464_rm21273344_1981-5-15_2006.jpg,train,25
imdb-clean-1024/55/nm1452155_rm1053609472_1988-6-16_2013.jpg,train,25
imdb-clean-1024/60/nm0452860_rm2633013248_1981-1-6_2006.jpg,train,25
imdb-clean-1024/42/nm0811242_rm2870721024_1986-3-9_2011.jpg,train,25
imdb-clean-1024/36/nm0002536_rm1640222976_1986-9-12_2011.jpg,train,25
imdb-clean-1024/31/nm0141931_rm2209454080_1980-10-30_2005.jpg,train,25
imdb-clean-1024/27/nm0005327_rm3031797504_1976-3-8_2001.jpg,train,25
